Cycle,SD,FP,FZ,FailedZoneValue,FailedZoneDiff
3454,2.7173572454,-13.8946596855,11559,0.0513368,-2.10548477376
3455,2.71713994416,-13.8944650306,11559,0.0513368,-2.10535326835
3456,2.71692204286,-13.8942686007,11559,0.0513368,-2.10522163428
3457,2.71670351617,-13.8940684928,11559,0.0513368,-2.10508986349
3458,2.71648437499,-13.8938647036,11559,0.0513368,-2.10495795566
3459,2.71626460233,-13.8936591451,11559,0.0513368,-2.10482591346
3460,2.71604422547,-13.8934499016,11559,0.0513368,-2.10469374154
3461,2.71582322713,-13.8932369793,11559,0.0513368,-2.10456142998
3462,2.7156015966,-13.8930222856,11559,0.0513368,-2.10442898624
3463,2.71537934818,-13.8928020033,11559,0.0513368,-2.1042964091
3464,2.7151573042,-13.8925815934,11559,0.0513368,-2.1041639557
3465,2.71493518557,-13.8923554242,11559,0.0513368,-2.10403154344
3466,2.71471245831,-13.8921274772,11559,0.0513368,-2.10389899773
3467,2.7144891336,-13.8918939328,11559,0.0513368,-2.10376633122
3468,2.71426520469,-13.8916586096,11559,0.0513368,-2.10363353248
3469,2.71404067468,-13.8914215043,11559,0.0513368,-2.10350061211
3470,2.71381554045,-13.8911788051,11559,0.0513368,-2.1033675599
3471,2.71358980455,-13.8909324174,11559,0.0513368,-2.10323438148
3472,2.7133634552,-13.8906842498,11559,0.0513368,-2.10310107932
3473,2.71313650724,-13.8904323922,11559,0.0513368,-2.10296764885
3474,2.71290894924,-13.8901768486,11559,0.0513368,-2.10283408956
3475,2.71268077965,-13.8899176159,11559,0.0513368,-2.10270040846
3476,2.71245199846,-13.8896546976,11559,0.0513368,-2.10256659452
3477,2.7122226067,-13.8893880889,11559,0.0513368,-2.10243265628
3478,2.71199260576,-13.8891177935,11559,0.0513368,-2.10229859006
3479,2.71176199303,-13.8888438076,11559,0.0513368,-2.10216439962
3480,2.71153076265,-13.8885661354,11559,0.0513368,-2.10203008077
3481,2.71129891552,-13.8882828684,11559,0.0513368,-2.10189563839
3482,2.71106645804,-13.8879978191,11559,0.0513368,-2.10176106733
3483,2.71083338204,-13.8877090825,11559,0.0513369,-2.10162636873
3484,2.71059968912,-13.8874166586,11559,0.0513369,-2.10149154285
3485,2.71036537087,-13.8871186398,11559,0.0513369,-2.10135658981
3486,2.71013043413,-13.886818839,11559,0.0513369,-2.10122151138
3487,2.70989488607,-13.8865134423,11559,0.0513369,-2.10108630686
3488,2.70965870479,-13.8862043587,11559,0.0513369,-2.10095097073
3489,2.70942190687,-13.8858915862,11559,0.0513369,-2.10081551259
3490,2.70918448465,-13.8855751255,11559,0.0513369,-2.10067992791
3491,2.70894643726,-13.8852530683,11559,0.0513369,-2.10054421778
3492,2.70870776755,-13.8849273238,11559,0.0513369,-2.10040838014
3493,2.70846846561,-13.8845978914,11559,0.0513369,-2.10027241198
3494,2.70822853956,-13.88426477,11559,0.0513369,-2.10013632197
3495,2.70798797733,-13.8839260543,11559,0.0513369,-2.10000010414
3496,2.70774678994,-13.8835836495,11559,0.0513369,-2.09986375694
3497,2.70750497328,-13.8832356479,11559,0.0513369,-2.09972728825
3498,2.70726251956,-13.8828839601,11559,0.0513369,-2.09959069107
3499,2.70701943316,-13.8825285834,11559,0.0513369,-2.09945396435
3500,2.7067757137,-13.8821676109,11559,0.0513369,-2.09931711516
3501,2.70653135711,-13.8818029511,11559,0.0513369,-2.09918013478
3502,2.70628636395,-13.8814326945,11559,0.0513369,-2.09904303301
3503,2.70604073536,-13.8810568434,11559,0.0513369,-2.09890579982
3504,2.70579446562,-13.8806773035,11559,0.051337,-2.09876844076
3505,2.70554755413,-13.8802940766,11559,0.051337,-2.0986309578
3506,2.70530000086,-13.8799052533,11559,0.051337,-2.09849334543
3507,2.70505180031,-13.8795108248,11559,0.051337,-2.09835561995
3508,2.70480295622,-13.8791127088,11559,0.051337,-2.09821776355
3509,2.70455346803,-13.8787089955,11559,0.051337,-2.09807978233
3510,2.70430334188,-13.8782996855,11559,0.051337,-2.09794167962
3511,2.70405256106,-13.8778866889,11559,0.051337,-2.09780344493
3512,2.70380112997,-13.8774661885,11559,0.051337,-2.09766508474
3513,2.70354905238,-13.8770419983,11559,0.051337,-2.09752660337
3514,2.70329632732,-13.8766141195,11559,0.051337,-2.09738799223
3515,2.70304294609,-13.8761787365,11559,0.051337,-2.0972492558
3516,2.70278891315,-13.8757396626,11559,0.051337,-2.09711039562
3517,2.70253423883,-13.8752930835,11559,0.051337,-2.09697141492
3518,2.70227890415,-13.8748428159,11559,0.051337,-2.09683230441
3519,2.7020229166,-13.8743869505,11559,0.051337,-2.09669306953
3520,2.70176627511,-13.8739254891,11559,0.0513371,-2.09655370866
3521,2.70150896902,-13.8734584308,11559,0.0513371,-2.09641422266
3522,2.70125101309,-13.872983867,11559,0.0513371,-2.09627461275
3523,2.70099239818,-13.8725056144,11559,0.0513371,-2.09613488067
3524,2.7007331308,-13.872021763,11559,0.0513371,-2.09599502168
3525,2.70047319195,-13.871532317,11559,0.0513371,-2.09585503513
3526,2.70021259241,-13.8710353654,11559,0.0513371,-2.09571492487
3527,2.69995133986,-13.8705328158,11559,0.0513371,-2.09557469046
3528,2.69968941942,-13.8700246703,11559,0.0513371,-2.09543433377
3529,2.69942682952,-13.8695109289,11559,0.0513371,-2.0952938471
3530,2.69916358048,-13.8689915894,11559,0.0513371,-2.09515323654
3531,2.69889966264,-13.8684647447,11559,0.0513371,-2.09501250551
3532,2.69863508418,-13.8679323026,11559,0.0513371,-2.09487164608
3533,2.69836982407,-13.8673942651,11559,0.0513371,-2.09473066377
3534,2.69810391288,-13.8668487202,11559,0.0513371,-2.09458955572
3535,2.69783732148,-13.8662975805,11559,0.0513371,-2.09444832414
3536,2.69757006305,-13.8657389333,11559,0.0513372,-2.09430696694
3537,2.69730213692,-13.8651746879,11559,0.0513372,-2.0941654896
3538,2.69703352053,-13.8646029195,11559,0.0513372,-2.09402390587
3539,2.69676423757,-13.8640255521,11559,0.0513372,-2.09388219538
3540,2.69649427877,-13.8634406797,11559,0.0513372,-2.09374036424
3541,2.69622363671,-13.8628502109,11559,0.0513372,-2.09359840738
3542,2.69595232997,-13.862250329,11559,0.0513372,-2.09345632325
3543,2.69568035103,-13.8616467569,11559,0.0513372,-2.09331411828
3544,2.69540767933,-13.8610337748,11559,0.0513372,-2.09317178665
3545,2.69513433361,-13.860415186,11559,0.0513372,-2.09302933959
3546,2.69486029978,-13.8597890927,11559,0.0513372,-2.0928867677
3547,2.69458559101,-13.859155493,11559,0.0513372,-2.09274407273
3548,2.69431020427,-13.8585143874,11559,0.0513372,-2.09260125439
3549,2.69403412803,-13.8578657779,11559,0.0513372,-2.09245831043
3550,2.69375738498,-13.8572115669,11559,0.0513372,-2.09231524593
3551,2.69347995789,-13.8565479437,11559,0.0513372,-2.09217205696
3552,2.69320186181,-13.8558768117,11559,0.0513372,-2.0920287474
3553,2.69292307744,-13.8551981736,11559,0.0513372,-2.09188531828
3554,2.69264362603,-13.8545120267,11559,0.0513372,-2.09174176475
3555,2.69236348991,-13.8538183725,11559,0.0513372,-2.0915980929
3556,2.69208268403,-13.8531162545,11559,0.0513372,-2.09145429803
3557,2.69180119593,-13.8524066294,11559,0.0513372,-2.09131038468
3558,2.69151902749,-13.8516894961,11559,0.0513372,-2.09116635004
3559,2.69123618917,-13.8509638988,11559,0.0513372,-2.09102219637
3560,2.69095267172,-13.8502298387,11559,0.0513372,-2.09087791871
3561,2.69066847714,-13.8494882694,11559,0.0513372,-2.09073352459
3562,2.69038360009,-13.8487382368,11559,0.0513372,-2.09058901064
3563,2.69009804101,-13.8479806955,11559,0.0513372,-2.09044437599
3564,2.68981180783,-13.847213737,11559,0.0513372,-2.0902996219
3565,2.68952489165,-13.8464383154,11559,0.0513372,-2.09015474775
3566,2.68923728951,-13.8456544112,11559,0.0513372,-2.09000977321
3567,2.68894900126,-13.8448629969,11559,0.0513372,-2.08986467928
3568,2.6886600647,-13.8440612013,11559,0.0513372,-2.08971947631
3569,2.68837172959,-13.843251558,11559,0.0513372,-2.08957449163
3570,2.68808269097,-13.8424325015,11559,0.0513372,-2.0894293834
3571,2.6877929544,-13.8416040316,11559,0.0513372,-2.08928415182
3572,2.68750251669,-13.8407671014,11559,0.0513372,-2.08913879747
3573,2.68721138528,-13.83992171,11559,0.0513372,-2.08899332495
3574,2.68691954934,-13.8390659512,11559,0.0513372,-2.08884772573
3575,2.68662702168,-13.8382017306,11559,0.0513372,-2.08870200521
3576,2.68633378756,-13.8373271381,11559,0.0513372,-2.08855616626
3577,2.68603983744,-13.8364440559,11559,0.0513372,-2.08841023758
3578,2.68574553102,-13.835550507,11559,0.0513372,-2.08826428151
3579,2.68545162408,-13.8346472306,11559,0.0513372,-2.08811851614
3580,2.68515706497,-13.8337345282,11559,0.0513372,-2.08797264371
3581,2.68486181768,-13.8328114521,11559,0.0513372,-2.0878266509
3582,2.68456590545,-13.8318779969,11559,0.0513372,-2.08768055049
3583,2.68426930286,-13.8309351231,11559,0.0513372,-2.08753432829
3584,2.6839720381,-13.8299818679,11559,0.0513372,-2.08738800075
3585,2.68367410095,-13.8290182374,11559,0.0513372,-2.08724155435
3586,2.6833754814,-13.8280442289,11559,0.0513372,-2.08709499921
3587,2.6830761976,-13.8270598368,11559,0.0513372,-2.08694833725
3588,2.68277623783,-13.826065068,11559,0.0513372,-2.08680155797
3589,2.68247560467,-13.8250589678,11559,0.0513372,-2.08665466961
3590,2.68217429712,-13.8240424894,11559,0.0513372,-2.08650766907
3591,2.68187230772,-13.8230156342,11559,0.0513372,-2.08636055492
3592,2.68156965007,-13.8219764916,11559,0.0513372,-2.08621333038
3593,2.68126631644,-13.8209269703,11559,0.0513372,-2.0860659979
3594,2.68096229734,-13.8198661176,11559,0.0513372,-2.08591854893
3595,2.68065761503,-13.8187939313,11559,0.0513372,-2.0857709895
3596,2.68035225326,-13.8177104129,11559,0.0513372,-2.08562332178
3597,2.68004621936,-13.8166146068,11559,0.0513372,-2.08547554029
3598,2.67973950981,-13.8155074683,11559,0.0513372,-2.08532765087
3599,2.67943212624,-13.8143889963,11559,0.0513372,-2.08517965085
3600,2.67912407477,-13.8132582354,11559,0.0513371,-2.08503154194
3601,2.67881533744,-13.8121151904,11559,0.0513371,-2.08488331563
3602,2.67850592789,-13.8109608101,11559,0.0513371,-2.08473498426
3603,2.6781958421,-13.8097931898,11559,0.0513371,-2.0845865452
3604,2.67788507871,-13.808614235,11559,0.0513371,-2.08443799276
3605,2.67757363042,-13.8074220426,11559,0.0513371,-2.08428932653
3606,2.67726150192,-13.8062166103,11559,0.0513371,-2.08414054877
3607,2.67694868677,-13.8049998455,11559,0.0513371,-2.0839916631
3608,2.6766351949,-13.8037688866,11559,0.0513371,-2.0838426627
3609,2.67632099576,-13.8025256463,11559,0.0513371,-2.08369354971
3610,2.67600612294,-13.8012701176,11559,0.0513371,-2.08354432733
3611,2.67569055106,-13.8000003977,11559,0.0513371,-2.08339498728
3612,2.67537428962,-13.7987174386,11559,0.051337,-2.08324553876
3613,2.67505732604,-13.797421243,11559,0.051337,-2.08309597529
3614,2.6747396723,-13.7961118092,11559,0.051337,-2.08294629852
3615,2.67442130997,-13.7947881857,11559,0.051337,-2.08279651014
3616,2.67410225271,-13.7934513239,11559,0.051337,-2.08264660488
3617,2.67378249301,-13.7921002719,11559,0.051337,-2.08249658463
3618,2.67346202579,-13.7907350291,11559,0.051337,-2.08234645013
3619,2.67314085621,-13.7893565504,11559,0.051337,-2.08219620383
3620,2.67281898113,-13.7879629267,11559,0.0513369,-2.08204583994
3621,2.67249638594,-13.7865551149,11559,0.0513369,-2.08189536279
3622,2.67217310056,-13.7851331084,11559,0.0513369,-2.08174477526
3623,2.67184914712,-13.7836959451,11559,0.0513369,-2.08159408201
3624,2.67152446948,-13.782244593,11559,0.0513369,-2.08144327616
3625,2.67119909285,-13.7807780944,11559,0.0513369,-2.08129235806
3626,2.67087299754,-13.7792964532,11559,0.0513369,-2.08114132369
3627,2.67054616914,-13.7778005995,11559,0.0513368,-2.08099019676
3628,2.6702186366,-13.7762886423,11559,0.0513368,-2.08083896082
3629,2.66989038076,-13.7747615423,11559,0.0513368,-2.08068760894
3630,2.66956140772,-13.773218344,11559,0.0513368,-2.08053614285
3631,2.66923173139,-13.7716599994,11559,0.0513368,-2.0803845643
3632,2.66890133373,-13.7700855569,11559,0.0513368,-2.08023287121
3633,2.66857022258,-13.7684959677,11559,0.0513368,-2.08008106974
3634,2.6682384161,-13.7668893242,11559,0.0513367,-2.07992915267
3635,2.6679058965,-13.7652675326,11559,0.0513367,-2.07977712498
3636,2.66757266277,-13.7636286868,11559,0.0513367,-2.07962498901
3637,2.6672387351,-13.7619737378,11559,0.0513367,-2.07947274009
3638,2.66690410179,-13.7603026854,11559,0.0513367,-2.0793203821
3639,2.66656876209,-13.758614577,11559,0.0513367,-2.07916791769
3640,2.66623272811,-13.7569094114,11559,0.0513366,-2.07901534068
3641,2.66589598749,-13.7551871881,11559,0.0513366,-2.07886265887
3642,2.66555856066,-13.7534479045,11559,0.0513366,-2.07870986749
3643,2.66522044146,-13.7516915619,11559,0.0513366,-2.07855697273
3644,2.66488162081,-13.749918158,11559,0.0513366,-2.07840396944
3645,2.66454212178,-13.7481267397,11559,0.0513366,-2.07825086444
3646,2.66420192886,-13.7463173081,11559,0.0513365,-2.07809764921
3647,2.66386104115,-13.7444908144,11559,0.0513365,-2.07794432991
3648,2.66351947606,-13.7426463044,11559,0.0513365,-2.07779090717
3649,2.66317723016,-13.7407837765,11559,0.0513365,-2.07763738249
3650,2.66283430353,-13.7389032313,11559,0.0513365,-2.07748375527
3651,2.66249070178,-13.7370037127,11559,0.0513365,-2.07733002795
3652,2.66214642079,-13.7350861768,11559,0.0513365,-2.07717619436
3653,2.66180147059,-13.7331506201,11559,0.0513364,-2.07702226559
3654,2.66145584448,-13.7311960905,11559,0.0513364,-2.07686823242
3655,2.66110955206,-13.7292216273,11559,0.0513364,-2.07671410575
3656,2.66076260042,-13.7272291392,11559,0.0513364,-2.07655988413
3657,2.66041498445,-13.7252176737,11559,0.0513364,-2.07640556641
3658,2.66006672335,-13.7231853212,11559,0.0513364,-2.07625115491
3659,2.65971780182,-13.7211339899,11559,0.0513364,-2.07609664492
3660,2.6593682454,-13.7190636753,11559,0.0513364,-2.07594204854
3661,2.65901804467,-13.7169724723,11559,0.0513364,-2.07578735592
3662,2.65866720037,-13.7148613342,11559,0.0513363,-2.07563257506
3663,2.65831574002,-13.7127302543,11559,0.0513363,-2.07547770509
3664,2.6579636339,-13.7105782845,11559,0.0513363,-2.07532274412
3665,2.65761091117,-13.7084073264,11559,0.0513363,-2.07516769805
3666,2.65725755777,-13.7062164283,11559,0.0513363,-2.07501256476
3667,2.65690358727,-13.7040055887,11559,0.0513363,-2.07485734587
3668,2.65654899866,-13.7017738527,11559,0.0513363,-2.07470204254
3669,2.65619380082,-13.699523126,11559,0.0513363,-2.07454665635
3670,2.65583799814,-13.6972505469,11559,0.0513363,-2.07439118431
3671,2.65548158372,-13.6949580234,11559,0.0513363,-2.07423563331
3672,2.65512456594,-13.6926445988,11559,0.0513363,-2.07407999891
3673,2.65476695312,-13.6903093207,11559,0.0513363,-2.07392428334
3674,2.65440873841,-13.6879531388,11559,0.0513363,-2.07376849083
3675,2.6540499383,-13.685574143,11559,0.0513363,-2.073612624
3676,2.65369054548,-13.6831742454,11559,0.0513363,-2.07345667823
3677,2.65333057093,-13.6807515343,11559,0.0513363,-2.07330065767
3678,2.65297001814,-13.6783069636,11559,0.0513363,-2.07314455847
3679,2.65260888332,-13.6758395799,11559,0.0513363,-2.07298838787
3680,2.65224716483,-13.6733493653,11559,0.0513363,-2.07283215627
3681,2.65188486838,-13.6708363129,11559,0.0513363,-2.07267587801
3682,2.6515220096,-13.6682994878,11559,0.0513363,-2.07251952681
3683,2.65115858503,-13.6657388921,11559,0.0513362,-2.07236310813
3684,2.65079460138,-13.6631545244,11559,0.0513362,-2.07220661579
3685,2.65043005991,-13.6605473379,11559,0.0513362,-2.07205005412
3686,2.65006497674,-13.657914468,11559,0.0513362,-2.07189342672
3687,2.64969934376,-13.6552578228,11559,0.0513362,-2.0717367364
3688,2.64933316039,-13.6525754946,11559,0.0513362,-2.07157997609
3689,2.64896645721,-13.6498693861,11559,0.0513362,-2.07142315435
3690,2.64859921078,-13.6471366402,11559,0.0513362,-2.07126626705
3691,2.64823145105,-13.6443791571,11559,0.0513362,-2.07110932146
3692,2.64786315845,-13.6415959883,11559,0.0513362,-2.07095231234
3693,2.64749435781,-13.638787128,11559,0.0513362,-2.0707952455
3694,2.64712504391,-13.6359516225,11559,0.0513362,-2.07063812098
3695,2.64675521732,-13.6330894728,11559,0.0513362,-2.07048093779
3696,2.64638629693,-13.6302003215,11559,0.0513362,-2.07032404964
3697,2.64601722276,-13.6272844363,11559,0.0513362,-2.07016719622
3698,2.64564768589,-13.6243409387,11559,0.0513362,-2.07001029853
3699,2.6452776939,-13.6213698285,11559,0.0513363,-2.06985335327
3700,2.6449072606,-13.6183720568,11559,0.0513363,-2.06969637034
3701,2.64453637929,-13.6153457172,11559,0.0513363,-2.06953934512
3702,2.64416506687,-13.6122908065,11559,0.0513363,-2.06938227697
3703,2.6437933147,-13.6092073251,11559,0.0513363,-2.06922517299
3704,2.64342112222,-13.6060962273,11559,0.0513363,-2.06906802527
3705,2.64304858638,-13.6029546293,11559,0.0513363,-2.06891086372
3706,2.64267564383,-13.5997854058,11559,0.0513363,-2.06875366747
3707,2.64230227943,-13.5965857005,11559,0.0513363,-2.0685964392
3708,2.64192850687,-13.593356464,11559,0.0513363,-2.06843917447
3709,2.64155432321,-13.5900967431,11559,0.0513363,-2.0682818766
3710,2.64117973731,-13.5868074871,11559,0.0513363,-2.06812455365
3711,2.64080474411,-13.5834886992,11559,0.0513363,-2.06796719495
3712,2.64042935942,-13.5801384683,11559,0.0513363,-2.06780981166
3713,2.64005356562,-13.5767577509,11559,0.0513363,-2.06765239365
3714,2.63967738778,-13.5733465425,11559,0.0513363,-2.06749495279
3715,2.63930082263,-13.5699048441,11559,0.0513363,-2.06733748429
3716,2.63892385422,-13.5664307499,11559,0.0513363,-2.06717998295
3717,2.63854651716,-13.5629261606,11559,0.0513363,-2.06702246287
3718,2.63816877516,-13.5593891762,11559,0.0513363,-2.06686491301
3719,2.637790668,-13.5558197879,11559,0.0513363,-2.06670733833
3720,2.63741218106,-13.5522189538,11559,0.0513363,-2.06654974191
3721,2.637033325,-13.5485857164,11559,0.0513363,-2.0663921202
3722,2.63665409343,-13.5449191239,11559,0.0513363,-2.06623447873
3723,2.63627450099,-13.541220126,11559,0.0513363,-2.06607681767
3724,2.63589454834,-13.5374877712,11559,0.0513363,-2.06591913495
3725,2.63551423693,-13.5337230085,11559,0.0513363,-2.0657614314
3726,2.63513357418,-13.5299239322,11559,0.0513363,-2.06560371299
3727,2.6347525685,-13.5260905396,11559,0.0513363,-2.06544597859
3728,2.63437120488,-13.5222237869,11559,0.0513363,-2.06528822194
3729,2.63398950595,-13.5183227175,11559,0.0513363,-2.06513045346
3730,2.63360748034,-13.5143873257,11559,0.0513363,-2.06497267506
3731,2.63322511387,-13.5104166646,11559,0.0513363,-2.06481487638
3732,2.63284242372,-13.5064116825,11559,0.0513363,-2.06465707007
3733,2.63245942817,-13.5023704685,11559,0.0513363,-2.06449925602
3734,2.63207610853,-13.4982949325,11559,0.0513363,-2.06434142801
3735,2.63169290962,-13.4941830668,11559,0.0513363,-2.06418369379
3736,2.63130945136,-13.4900359108,11559,0.0513363,-2.06402596396
3737,2.63092566699,-13.4858525263,11559,0.0513363,-2.06386822292
3738,2.63054156854,-13.4816329123,11559,0.0513363,-2.0637104681
3739,2.63015714776,-13.4773761085,11559,0.0513363,-2.06355271351
3740,2.62977242752,-13.4730830619,11559,0.0513363,-2.06339496203
3741,2.62938741924,-13.4687537792,11559,0.0513363,-2.0632372071
3742,2.62900211344,-13.4643872869,11559,0.0513363,-2.06307946471
3743,2.62861651763,-13.4599826187,11559,0.0513363,-2.06292175496
3744,2.62823066463,-13.4555407559,11559,0.0513363,-2.06276404656
3745,2.62784454566,-13.4510617,11559,0.0513363,-2.06260633799
3746,2.62745819712,-13.4465444857,11559,0.0513363,-2.06244864072
3747,2.62707162649,-13.4419891141,11559,0.0513363,-2.06229095017
3748,2.62668481356,-13.4373955902,11559,0.0513363,-2.06213326865
3749,2.62629777664,-13.4327629558,11559,0.0513363,-2.06197559688
3750,2.62591053513,-13.4280921626,11559,0.0513363,-2.0618179371
