zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,TotAng,TotAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
10394,5.28698,6696,1.90879,6696,1.41157,204,1.41157,0,148.169,6696,180.374,3412,0.523891,6696,0.523891,6696,0.524889,6696,0.524889,0.524889
10395,5.29029,6696,1.90923,6696,1.40819,210,1.40818,0,148.079,6696,180.388,3408,0.523772,6696,0.523772,6696,0.526192,6696,0.526192,0.526192
10396,5.27343,6696,1.90702,6696,1.40469,201,1.40469,0,147.863,6696,180.402,3392,0.524379,6696,0.524379,6696,0.528794,6696,0.528794,0.528794
10397,5.21418,6696,1.89923,6696,1.4011,207,1.4011,0,147.585,6696,180.417,3434,0.526528,6696,0.526528,6696,0.533505,6696,0.533505,0.533505
10398,5.1561,6696,1.89157,6696,1.39742,204,1.39742,0,147.239,6696,180.431,3369,0.52866,6696,0.52866,6696,0.538602,6696,0.538602,0.538602
10399,5.08028,6696,1.88153,6696,1.39364,201,1.39364,0,146.847,6696,180.445,3514,0.531484,6696,0.531484,6696,0.544817,6696,0.544817,0.544817
10400,5.04551,6696,1.8769,6696,1.38977,204,1.38977,0,146.574,6696,180.459,3372,0.532793,6696,0.532793,6696,0.549461,6696,0.549461,0.549461
10401,5.01112,6696,1.87231,6696,1.38581,200,1.38581,0,146.234,6696,180.474,3517,0.534099,6696,0.534099,6696,0.555074,6696,0.555074,0.555074
10402,5.09594,6696,1.88361,6696,1.3868,4229,1.38178,0,146.237,6696,180.488,3356,0.530897,6696,0.530897,6696,0.555754,6696,0.555754,0.555754
10403,5.1854,6696,1.89544,6696,1.39337,4275,1.37766,0,146.29,6696,180.502,3414,0.527582,6696,0.527582,6696,0.554846,6696,0.554846,0.554846
10404,5.2728,6696,1.90693,6696,1.40071,6696,1.37347,0,146.157,6696,180.516,3301,0.524402,6696,0.524402,6696,0.556918,6696,0.556918,0.556918
10405,5.14392,6696,1.88996,6696,1.47526,6696,1.36921,0,145.023,6696,180.53,3006,0.529111,6696,0.529111,6696,0.570905,6696,0.570905,0.570905
10406,4.91113,6696,1.85892,6696,1.60838,6696,1.36488,0,142.71,6696,180.557,3683,0.537948,6696,0.537948,6696,0.602561,6696,0.602561,0.602561
10407,4.50755,6696,1.80382,6696,1.81593,6696,1.36049,0,138.43,6696,180.639,3585,0.554378,6696,0.554378,6696,0.657794,6696,0.657794,0.657794
10408,4.55601,6696,1.81053,6696,1.39132,197,1.39132,0,145.7,6696,180.273,3315,0.552326,6696,0.552326,6696,0.561505,6696,0.561505,0.561505
10409,4.77076,6696,1.83994,6696,1.38863,197,1.38863,0,146.533,6696,180.286,3345,0.543496,6696,0.543496,6696,0.549081,6696,0.549081,0.549081
10410,4.94644,6696,1.86366,6696,1.38583,235,1.38582,0,147.183,6696,180.3,3348,0.536579,6696,0.536579,6696,0.539528,6696,0.539528,0.539528
10411,5.09782,6696,1.88385,6696,1.38291,205,1.38291,0,147.658,6696,180.313,3351,0.530826,6696,0.530826,6696,0.531997,6696,0.531997,0.531997
10412,5.18588,6696,1.89551,6696,1.37988,204,1.37988,0,147.935,6696,180.327,3376,0.527564,6696,0.527564,6696,0.527771,6696,0.527771,0.527771
10413,5.24175,6696,1.90286,6696,1.37675,195,1.37675,0,148.039,6696,180.34,3374,0.525525,6696,0.525525,6696,0.525552,6696,0.525552,0.525552
10414,5.23759,6696,1.90231,6696,1.37351,195,1.37351,0,147.984,6696,180.354,3401,0.525676,6696,0.525676,6696,0.526275,6696,0.526275,0.526275
10415,5.21752,6696,1.89967,6696,1.37017,227,1.37017,0,147.89,6696,180.367,3382,0.526406,6696,0.526406,6696,0.528284,6696,0.528284,0.528284
10416,5.15073,6696,1.89086,6696,1.36672,196,1.36672,0,147.667,6696,180.381,3423,0.528859,6696,0.528859,6696,0.532698,6696,0.532698,0.532698
10417,5.0767,6696,1.88105,6696,1.36318,195,1.36318,0,147.306,6696,180.394,3354,0.531618,6696,0.531618,6696,0.538004,6696,0.538004,0.538004
10418,4.97791,6696,1.86787,6696,1.35955,195,1.35955,0,146.872,6696,180.408,3518,0.535368,6696,0.535368,6696,0.544806,6696,0.544806,0.544806
10419,4.88983,6696,1.85605,6696,1.35582,214,1.35582,0,146.394,6696,180.421,3348,0.538779,6696,0.538779,6696,0.551551,6696,0.551551,0.551551
